r,l,t,f,y,ProductionByTechnology
RE1,S21,LNDMAIHI,CRPMAI,2027,0.0
RE1,S21,LNDMAIHI,CRPMAI,2028,0.0
RE1,S21,LNDMAIHI,CRPMAI,2029,0.0
RE1,S21,LNDMAIHI,CRPMAI,2030,0.0
RE1,S21,LNDMAIHI,CRPMAI,2031,0.0
RE1,S21,LNDMAIHI,CRPMAI,2032,0.0
RE1,S21,LNDMAIHI,CRPMAI,2033,0.0
RE1,S21,LNDMAIHI,CRPMAI,2034,0.0
RE1,S21,LNDMAIHI,CRPMAI,2035,0.0
RE1,S21,LNDMAIHI,WTREVT,2020,0.0
RE1,S21,LNDMAIHI,WTREVT,2021,0.0
RE1,S21,LNDMAIHI,WTREVT,2022,0.0
RE1,S21,LNDMAIHI,WTREVT,2023,0.0
RE1,S21,LNDMAIHI,WTREVT,2024,0.0
RE1,S21,LNDMAIHI,WTREVT,2025,0.0
RE1,S21,LNDMAIHI,WTREVT,2026,0.0
RE1,S21,LNDMAIHI,WTREVT,2027,0.0
RE1,S21,LNDMAIHI,WTREVT,2028,0.0
RE1,S21,LNDMAIHI,WTREVT,2029,0.0
RE1,S21,LNDMAIHI,WTREVT,2030,0.0
RE1,S21,LNDMAIHI,WTREVT,2031,0.0
RE1,S21,LNDMAIHI,WTREVT,2032,0.0
RE1,S21,LNDMAIHI,WTREVT,2033,0.0
RE1,S21,LNDMAIHI,WTREVT,2034,0.0
RE1,S21,LNDMAIHI,WTREVT,2035,0.0
RE1,S21,LNDMAIHI,WTRGWT,2020,0.0
RE1,S21,LNDMAIHI,WTRGWT,2021,0.0
RE1,S21,LNDMAIHI,WTRGWT,2022,0.0
RE1,S21,LNDMAIHI,WTRGWT,2023,0.0
RE1,S21,LNDMAIHI,WTRGWT,2024,0.0
RE1,S21,LNDMAIHI,WTRGWT,2025,0.0
RE1,S21,LNDMAIHI,WTRGWT,2026,0.0
RE1,S21,LNDMAIHI,WTRGWT,2027,0.0
RE1,S21,LNDMAIHI,WTRGWT,2028,0.0
RE1,S21,LNDMAIHI,WTRGWT,2029,0.0
RE1,S21,LNDMAIHI,WTRGWT,2030,0.0
RE1,S21,LNDMAIHI,WTRGWT,2031,0.0
RE1,S21,LNDMAIHI,WTRGWT,2032,0.0
RE1,S21,LNDMAIHI,WTRGWT,2033,0.0
RE1,S21,LNDMAIHI,WTRGWT,2034,0.0
RE1,S21,LNDMAIHI,WTRGWT,2035,0.0
RE1,S21,LNDMAIHI,WTRSUR,2020,0.0
RE1,S21,LNDMAIHI,WTRSUR,2021,0.0
RE1,S21,LNDMAIHI,WTRSUR,2022,0.0
RE1,S21,LNDMAIHI,WTRSUR,2023,0.0
RE1,S21,LNDMAIHI,WTRSUR,2024,0.0
RE1,S21,LNDMAIHI,WTRSUR,2025,0.0
RE1,S21,LNDMAIHI,WTRSUR,2026,0.0
RE1,S21,LNDMAIHI,WTRSUR,2027,0.0
RE1,S21,LNDMAIHI,WTRSUR,2028,0.0
RE1,S21,LNDMAIHI,WTRSUR,2029,0.0
RE1,S21,LNDMAIHI,WTRSUR,2030,0.0
RE1,S21,LNDMAIHI,WTRSUR,2031,0.0
RE1,S21,LNDMAIHI,WTRSUR,2032,0.0
RE1,S21,LNDMAIHI,WTRSUR,2033,0.0
RE1,S21,LNDMAIHI,WTRSUR,2034,0.0
RE1,S21,LNDMAIHI,WTRSUR,2035,0.0
RE1,S21,LNDMAIHR,CRPMAI,2020,6.7327
RE1,S21,LNDMAIHR,CRPMAI,2021,6.901
RE1,S21,LNDMAIHR,CRPMAI,2022,7.0693
RE1,S21,LNDMAIHR,CRPMAI,2023,7.2545
RE1,S21,LNDMAIHR,CRPMAI,2024,7.4396
RE1,S21,LNDMAIHR,CRPMAI,2025,7.6248
RE1,S21,LNDMAIHR,CRPMAI,2026,7.8099
RE1,S21,LNDMAIHR,CRPMAI,2027,7.995
RE1,S21,LNDMAIHR,CRPMAI,2028,8.197
RE1,S21,LNDMAIHR,CRPMAI,2029,8.4158
RE1,S21,LNDMAIHR,CRPMAI,2030,8.6178
RE1,S21,LNDMAIHR,CRPMAI,2031,8.8366
RE1,S21,LNDMAIHR,CRPMAI,2032,9.0554
RE1,S21,LNDMAIHR,CRPMAI,2033,9.2743
RE1,S21,LNDMAIHR,CRPMAI,2034,9.5099
RE1,S21,LNDMAIHR,CRPMAI,2035,9.7455
RE1,S21,LNDMAIHR,WTREVT,2020,3.3663
RE1,S21,LNDMAIHR,WTREVT,2021,3.4505
RE1,S21,LNDMAIHR,WTREVT,2022,3.5347
RE1,S21,LNDMAIHR,WTREVT,2023,3.6272
RE1,S21,LNDMAIHR,WTREVT,2024,3.7198
RE1,S21,LNDMAIHR,WTREVT,2025,3.8124
RE1,S21,LNDMAIHR,WTREVT,2026,3.905
RE1,S21,LNDMAIHR,WTREVT,2027,3.9975
RE1,S21,LNDMAIHR,WTREVT,2028,4.0985
RE1,S21,LNDMAIHR,WTREVT,2029,4.2079
RE1,S21,LNDMAIHR,WTREVT,2030,4.3089
RE1,S21,LNDMAIHR,WTREVT,2031,4.4183
RE1,S21,LNDMAIHR,WTREVT,2032,4.5277
RE1,S21,LNDMAIHR,WTREVT,2033,4.6371
RE1,S21,LNDMAIHR,WTREVT,2034,4.755
RE1,S21,LNDMAIHR,WTREVT,2035,4.8728
RE1,S21,LNDMAIHR,WTRGWT,2020,0.6733
RE1,S21,LNDMAIHR,WTRGWT,2021,0.6901
RE1,S21,LNDMAIHR,WTRGWT,2022,0.7069
RE1,S21,LNDMAIHR,WTRGWT,2023,0.7254
RE1,S21,LNDMAIHR,WTRGWT,2024,0.744
RE1,S21,LNDMAIHR,WTRGWT,2025,0.7625
RE1,S21,LNDMAIHR,WTRGWT,2026,0.781
RE1,S21,LNDMAIHR,WTRGWT,2027,0.7995
RE1,S21,LNDMAIHR,WTRGWT,2028,0.8197
RE1,S21,LNDMAIHR,WTRGWT,2029,0.8416
RE1,S21,LNDMAIHR,WTRGWT,2030,0.8618
RE1,S21,LNDMAIHR,WTRGWT,2031,0.8837
RE1,S21,LNDMAIHR,WTRGWT,2032,0.9055
RE1,S21,LNDMAIHR,WTRGWT,2033,0.9274
RE1,S21,LNDMAIHR,WTRGWT,2034,0.951
RE1,S21,LNDMAIHR,WTRGWT,2035,0.9746
RE1,S21,LNDMAIHR,WTRSUR,2020,6.0594
RE1,S21,LNDMAIHR,WTRSUR,2021,6.2109
RE1,S21,LNDMAIHR,WTRSUR,2022,6.3624
RE1,S21,LNDMAIHR,WTRSUR,2023,6.529
RE1,S21,LNDMAIHR,WTRSUR,2024,6.6956
RE1,S21,LNDMAIHR,WTRSUR,2025,6.8623
RE1,S21,LNDMAIHR,WTRSUR,2026,7.0289
RE1,S21,LNDMAIHR,WTRSUR,2027,7.1955
RE1,S21,LNDMAIHR,WTRSUR,2028,7.3773
RE1,S21,LNDMAIHR,WTRSUR,2029,7.5743
RE1,S21,LNDMAIHR,WTRSUR,2030,7.756
RE1,S21,LNDMAIHR,WTRSUR,2031,7.953
RE1,S21,LNDMAIHR,WTRSUR,2032,8.1499
RE1,S21,LNDMAIHR,WTRSUR,2033,8.3468
RE1,S21,LNDMAIHR,WTRSUR,2034,8.5589
RE1,S21,LNDMAIHR,WTRSUR,2035,8.771
RE1,S21,LNDRICHI,CRPRIC,2020,0.0
RE1,S21,LNDRICHI,CRPRIC,2021,0.0
RE1,S21,LNDRICHI,CRPRIC,2022,0.0
RE1,S21,LNDRICHI,CRPRIC,2023,0.0
RE1,S21,LNDRICHI,CRPRIC,2024,0.0
RE1,S21,LNDRICHI,CRPRIC,2025,0.0
RE1,S21,LNDRICHI,CRPRIC,2026,0.0
RE1,S21,LNDRICHI,CRPRIC,2027,0.0
RE1,S21,LNDRICHI,CRPRIC,2028,0.0
RE1,S21,LNDRICHI,CRPRIC,2029,0.0
RE1,S21,LNDRICHI,CRPRIC,2030,0.0
RE1,S21,LNDRICHI,CRPRIC,2031,0.0
RE1,S21,LNDRICHI,CRPRIC,2032,0.0
RE1,S21,LNDRICHI,CRPRIC,2033,0.0
RE1,S21,LNDRICHI,CRPRIC,2034,0.0
RE1,S21,LNDRICHI,CRPRIC,2035,0.0
RE1,S21,LNDRICHI,WTREVT,2020,0.0
RE1,S21,LNDRICHI,WTREVT,2021,0.0
RE1,S21,LNDRICHI,WTREVT,2022,0.0
RE1,S21,LNDRICHI,WTREVT,2023,0.0
RE1,S21,LNDRICHI,WTREVT,2024,0.0
RE1,S21,LNDRICHI,WTREVT,2025,0.0
RE1,S21,LNDRICHI,WTREVT,2026,0.0
RE1,S21,LNDRICHI,WTREVT,2027,0.0
RE1,S21,LNDRICHI,WTREVT,2028,0.0
RE1,S21,LNDRICHI,WTREVT,2029,0.0
RE1,S21,LNDRICHI,WTREVT,2030,0.0
RE1,S21,LNDRICHI,WTREVT,2031,0.0
RE1,S21,LNDRICHI,WTREVT,2032,0.0
RE1,S21,LNDRICHI,WTREVT,2033,0.0
RE1,S21,LNDRICHI,WTREVT,2034,0.0
RE1,S21,LNDRICHI,WTREVT,2035,0.0
RE1,S21,LNDRICHI,WTRGWT,2020,0.0
RE1,S21,LNDRICHI,WTRGWT,2021,0.0
RE1,S21,LNDRICHI,WTRGWT,2022,0.0
RE1,S21,LNDRICHI,WTRGWT,2023,0.0
RE1,S21,LNDRICHI,WTRGWT,2024,0.0
RE1,S21,LNDRICHI,WTRGWT,2025,0.0
RE1,S21,LNDRICHI,WTRGWT,2026,0.0
RE1,S21,LNDRICHI,WTRGWT,2027,0.0
RE1,S21,LNDRICHI,WTRGWT,2028,0.0
RE1,S21,LNDRICHI,WTRGWT,2029,0.0
RE1,S21,LNDRICHI,WTRGWT,2030,0.0
RE1,S21,LNDRICHI,WTRGWT,2031,0.0
RE1,S21,LNDRICHI,WTRGWT,2032,0.0
RE1,S21,LNDRICHI,WTRGWT,2033,0.0
RE1,S21,LNDRICHI,WTRGWT,2034,0.0
RE1,S21,LNDRICHI,WTRGWT,2035,0.0
RE1,S21,LNDRICHI,WTRSUR,2020,0.0
RE1,S21,LNDRICHI,WTRSUR,2021,0.0
RE1,S21,LNDRICHI,WTRSUR,2022,0.0
RE1,S21,LNDRICHI,WTRSUR,2023,0.0
RE1,S21,LNDRICHI,WTRSUR,2024,0.0
RE1,S21,LNDRICHI,WTRSUR,2025,0.0
RE1,S21,LNDRICHI,WTRSUR,2026,0.0
RE1,S21,LNDRICHI,WTRSUR,2027,0.0
RE1,S21,LNDRICHI,WTRSUR,2028,0.0
RE1,S21,LNDRICHI,WTRSUR,2029,0.0
RE1,S21,LNDRICHI,WTRSUR,2030,0.0
RE1,S21,LNDRICHI,WTRSUR,2031,0.0
RE1,S21,LNDRICHI,WTRSUR,2032,0.0
RE1,S21,LNDRICHI,WTRSUR,2033,0.0
RE1,S21,LNDRICHI,WTRSUR,2034,0.0
RE1,S21,LNDRICHI,WTRSUR,2035,0.0
RE1,S21,LNDRICHR,CRPRIC,2020,5.0495
RE1,S21,LNDRICHR,CRPRIC,2021,5.1842
RE1,S21,LNDRICHR,CRPRIC,2022,5.302
RE1,S21,LNDRICHR,CRPRIC,2023,5.4366
RE1,S21,LNDRICHR,CRPRIC,2024,5.5713
RE1,S21,LNDRICHR,CRPRIC,2025,5.7059
RE1,S21,LNDRICHR,CRPRIC,2026,5.8574
RE1,S21,LNDRICHR,CRPRIC,2027,6.0089
RE1,S21,LNDRICHR,CRPRIC,2028,6.1604
RE1,S21,LNDRICHR,CRPRIC,2029,6.3119
RE1,S21,LNDRICHR,CRPRIC,2030,6.4634
RE1,S21,LNDRICHR,CRPRIC,2031,6.6317
RE1,S21,LNDRICHR,CRPRIC,2032,6.7832
RE1,S21,LNDRICHR,CRPRIC,2033,6.9683
RE1,S21,LNDRICHR,CRPRIC,2034,7.1366
RE1,S21,LNDRICHR,CRPRIC,2035,7.305
RE1,S21,LNDRICHR,WTREVT,2020,3.0297
RE1,S21,LNDRICHR,WTREVT,2021,3.1105
RE1,S21,LNDRICHR,WTREVT,2022,3.1812
RE1,S21,LNDRICHR,WTREVT,2023,3.262
RE1,S21,LNDRICHR,WTREVT,2024,3.3428
RE1,S21,LNDRICHR,WTREVT,2025,3.4236
RE1,S21,LNDRICHR,WTREVT,2026,3.5145
RE1,S21,LNDRICHR,WTREVT,2027,3.6053
RE1,S21,LNDRICHR,WTREVT,2028,3.6962
RE1,S21,LNDRICHR,WTREVT,2029,3.7871
RE1,S21,LNDRICHR,WTREVT,2030,3.878
RE1,S21,LNDRICHR,WTREVT,2031,3.979
RE1,S21,LNDRICHR,WTREVT,2032,4.0699
RE1,S21,LNDRICHR,WTREVT,2033,4.181
RE1,S21,LNDRICHR,WTREVT,2034,4.282
RE1,S21,LNDRICHR,WTREVT,2035,4.383
RE1,S21,LNDRICHR,WTRGWT,2020,0.303
RE1,S21,LNDRICHR,WTRGWT,2021,0.311
RE1,S21,LNDRICHR,WTRGWT,2022,0.3181
RE1,S21,LNDRICHR,WTRGWT,2023,0.3262
RE1,S21,LNDRICHR,WTRGWT,2024,0.3343
RE1,S21,LNDRICHR,WTRGWT,2025,0.3424
RE1,S21,LNDRICHR,WTRGWT,2026,0.3514
RE1,S21,LNDRICHR,WTRGWT,2027,0.3605
RE1,S21,LNDRICHR,WTRGWT,2028,0.3696
RE1,S21,LNDRICHR,WTRGWT,2029,0.3787
RE1,S21,LNDRICHR,WTRGWT,2030,0.3878
RE1,S21,LNDRICHR,WTRGWT,2031,0.3979
RE1,S21,LNDRICHR,WTRGWT,2032,0.407
RE1,S21,LNDRICHR,WTRGWT,2033,0.4181
RE1,S21,LNDRICHR,WTRGWT,2034,0.4282
RE1,S21,LNDRICHR,WTRGWT,2035,0.4383
RE1,S21,LNDRICHR,WTRSUR,2020,2.7267
RE1,S21,LNDRICHR,WTRSUR,2021,2.7994
RE1,S21,LNDRICHR,WTRSUR,2022,2.8631
RE1,S21,LNDRICHR,WTRSUR,2023,2.9358
RE1,S21,LNDRICHR,WTRSUR,2024,3.0085
RE1,S21,LNDRICHR,WTRSUR,2025,3.0812
RE1,S21,LNDRICHR,WTRSUR,2026,3.163
RE1,S21,LNDRICHR,WTRSUR,2027,3.2448
RE1,S21,LNDRICHR,WTRSUR,2028,3.3266
RE1,S21,LNDRICHR,WTRSUR,2029,3.4084
RE1,S21,LNDRICHR,WTRSUR,2030,3.4902
RE1,S21,LNDRICHR,WTRSUR,2031,3.5811
RE1,S21,LNDRICHR,WTRSUR,2032,3.6629
RE1,S21,LNDRICHR,WTRSUR,2033,3.7629
RE1,S21,LNDRICHR,WTRSUR,2034,3.8538
RE1,S21,LNDRICHR,WTRSUR,2035,3.9447
RE1,S21,LNDWAT,LWAT,2020,5.8911
RE1,S21,LNDWAT,LWAT,2021,5.8911
RE1,S21,LNDWAT,LWAT,2022,5.8911
RE1,S21,LNDWAT,LWAT,2023,5.8911
RE1,S21,LNDWAT,LWAT,2024,5.8911
RE1,S21,LNDWAT,LWAT,2025,6.7327
RE1,S21,LNDWAT,LWAT,2026,6.7327
RE1,S21,LNDWAT,LWAT,2027,6.7327
RE1,S21,LNDWAT,LWAT,2028,6.7327
RE1,S21,LNDWAT,LWAT,2029,6.7327
RE1,S21,LNDWAT,LWAT,2030,6.7327
RE1,S21,LNDWAT,LWAT,2031,6.7327
RE1,S21,LNDWAT,LWAT,2032,6.7327
RE1,S21,LNDWAT,LWAT,2033,6.7327
RE1,S21,LNDWAT,LWAT,2034,6.7327
RE1,S21,LNDWAT,LWAT,2035,6.7327
RE1,S21,LNDWAT,WTREVT,2020,2.3564
RE1,S21,LNDWAT,WTREVT,2021,2.3564
RE1,S21,LNDWAT,WTREVT,2022,2.3564
RE1,S21,LNDWAT,WTREVT,2023,2.3564
RE1,S21,LNDWAT,WTREVT,2024,2.3564
RE1,S21,LNDWAT,WTREVT,2025,2.6931
RE1,S21,LNDWAT,WTREVT,2026,2.6931
RE1,S21,LNDWAT,WTREVT,2027,2.6931
RE1,S21,LNDWAT,WTREVT,2028,2.6931
RE1,S21,LNDWAT,WTREVT,2029,2.6931
RE1,S21,LNDWAT,WTREVT,2030,2.6931
RE1,S21,LNDWAT,WTREVT,2031,2.6931
RE1,S21,LNDWAT,WTREVT,2032,2.6931
RE1,S21,LNDWAT,WTREVT,2033,2.6931
RE1,S21,LNDWAT,WTREVT,2034,2.6931
RE1,S21,LNDWAT,WTREVT,2035,2.6931
RE1,S21,LNDWAT,WTRGWT,2020,0.4713
RE1,S21,LNDWAT,WTRGWT,2021,0.4713
RE1,S21,LNDWAT,WTRGWT,2022,0.4713
RE1,S21,LNDWAT,WTRGWT,2023,0.4713
RE1,S21,LNDWAT,WTRGWT,2024,0.4713
RE1,S21,LNDWAT,WTRGWT,2025,0.5386
RE1,S21,LNDWAT,WTRGWT,2026,0.5386
RE1,S21,LNDWAT,WTRGWT,2027,0.5386
RE1,S21,LNDWAT,WTRGWT,2028,0.5386
RE1,S21,LNDWAT,WTRGWT,2029,0.5386
RE1,S21,LNDWAT,WTRGWT,2030,0.5386
RE1,S21,LNDWAT,WTRGWT,2031,0.5386
RE1,S21,LNDWAT,WTRGWT,2032,0.5386
RE1,S21,LNDWAT,WTRGWT,2033,0.5386
RE1,S21,LNDWAT,WTRGWT,2034,0.5386
RE1,S21,LNDWAT,WTRGWT,2035,0.5386
RE1,S21,LNDWAT,WTRSUR,2020,4.2416
RE1,S21,LNDWAT,WTRSUR,2021,4.2416
RE1,S21,LNDWAT,WTRSUR,2022,4.2416
RE1,S21,LNDWAT,WTRSUR,2023,4.2416
RE1,S21,LNDWAT,WTRSUR,2024,4.2416
RE1,S21,LNDWAT,WTRSUR,2025,4.8475
RE1,S21,LNDWAT,WTRSUR,2026,4.8475
RE1,S21,LNDWAT,WTRSUR,2027,4.8475
RE1,S21,LNDWAT,WTRSUR,2028,4.8475
RE1,S21,LNDWAT,WTRSUR,2029,4.8475
RE1,S21,LNDWAT,WTRSUR,2030,4.8475
RE1,S21,LNDWAT,WTRSUR,2031,4.8475
RE1,S21,LNDWAT,WTRSUR,2032,4.8475
RE1,S21,LNDWAT,WTRSUR,2033,4.8475
RE1,S21,LNDWAT,WTRSUR,2034,4.8475
RE1,S21,LNDWAT,WTRSUR,2035,4.8475
RE1,S21,MINCOA,COA,2020,44.5229
RE1,S21,MINCOA,COA,2021,46.3049
RE1,S21,MINCOA,COA,2022,47.4929
RE1,S21,MINCOA,COA,2023,49.2749
RE1,S21,MINCOA,COA,2024,50.4629
RE1,S21,MINCOA,COA,2025,48.2241
RE1,S21,MINCOA,COA,2026,50.0061
RE1,S21,MINCOA,COA,2027,49.0412
RE1,S21,MINCOA,COA,2028,47.3582
RE1,S21,MINCOA,COA,2029,45.6752
RE1,S21,MINCOA,COA,2030,27.6489
RE1,S21,MINCOA,COA,2031,28.4336
RE1,S21,MINCOA,COA,2032,29.2182
RE1,S21,MINCOA,COA,2033,30.2644
RE1,S21,MINCOA,COA,2034,31.0491
RE1,S21,MINCOA,COA,2035,32.0953
RE1,S21,MINGAS,GAS,2020,0.0
RE1,S21,MINGAS,GAS,2021,0.0
RE1,S21,MINGAS,GAS,2022,0.0
RE1,S21,MINGAS,GAS,2023,0.0
RE1,S21,MINGAS,GAS,2024,0.0
RE1,S21,MINGAS,GAS,2025,0.0
RE1,S21,MINGAS,GAS,2026,0.0
RE1,S21,MINGAS,GAS,2027,0.0
RE1,S21,MINGAS,GAS,2028,0.0
RE1,S21,MINGAS,GAS,2029,0.0
RE1,S21,MINGAS,GAS,2030,0.0
RE1,S21,MINGAS,GAS,2031,0.0
RE1,S21,MINGAS,GAS,2032,0.0
RE1,S21,MINGAS,GAS,2033,0.0
RE1,S21,MINGAS,GAS,2034,0.0
RE1,S21,MINGAS,GAS,2035,0.0
RE1,S21,MINHYD,HYD,2020,2.6806
RE1,S21,MINHYD,HYD,2021,2.6806
RE1,S21,MINHYD,HYD,2022,2.6806
RE1,S21,MINHYD,HYD,2023,2.6806
RE1,S21,MINHYD,HYD,2024,2.6806
RE1,S21,MINHYD,HYD,2025,4.0208
RE1,S21,MINHYD,HYD,2026,4.0208
RE1,S21,MINHYD,HYD,2027,4.0208
RE1,S21,MINHYD,HYD,2028,4.0208
RE1,S21,MINHYD,HYD,2029,4.0208
RE1,S21,MINHYD,HYD,2030,4.0208
RE1,S21,MINHYD,HYD,2031,4.0208
RE1,S21,MINHYD,HYD,2032,4.0208
RE1,S21,MINHYD,HYD,2033,4.0208
RE1,S21,MINHYD,HYD,2034,4.0208
RE1,S21,MINHYD,HYD,2035,4.0208
RE1,S21,MINLND,LND,2020,50.495
RE1,S21,MINLND,LND,2021,50.495
RE1,S21,MINLND,LND,2022,50.495
RE1,S21,MINLND,LND,2023,50.495
RE1,S21,MINLND,LND,2024,50.495
RE1,S21,MINLND,LND,2025,50.495
RE1,S21,MINLND,LND,2026,50.495
RE1,S21,MINLND,LND,2027,50.495
RE1,S21,MINLND,LND,2028,50.495
RE1,S21,MINLND,LND,2029,50.495
RE1,S21,MINLND,LND,2030,50.495
RE1,S21,MINLND,LND,2031,50.495
RE1,S21,MINLND,LND,2032,50.495
RE1,S21,MINLND,LND,2033,50.495
RE1,S21,MINLND,LND,2034,50.495
RE1,S21,MINLND,LND,2035,50.495
RE1,S21,MINPRC,WTRPRC,2020,60.5941
RE1,S21,MINPRC,WTRPRC,2021,60.5941
RE1,S21,MINPRC,WTRPRC,2022,60.5941
RE1,S21,MINPRC,WTRPRC,2023,60.5941
RE1,S21,MINPRC,WTRPRC,2024,60.5941
RE1,S21,MINPRC,WTRPRC,2025,60.5941
RE1,S21,MINPRC,WTRPRC,2026,60.5941
RE1,S21,MINPRC,WTRPRC,2027,60.5941
RE1,S21,MINPRC,WTRPRC,2028,60.5941
RE1,S21,MINPRC,WTRPRC,2029,60.5941
RE1,S21,MINPRC,WTRPRC,2030,60.5941
RE1,S21,MINPRC,WTRPRC,2031,60.5941
RE1,S21,MINPRC,WTRPRC,2032,60.5941
RE1,S21,MINPRC,WTRPRC,2033,60.5941
RE1,S21,MINPRC,WTRPRC,2034,60.5941
RE1,S21,MINPRC,WTRPRC,2035,60.5941
RE1,S21,MINSOL,SOL,2020,0.9382
RE1,S21,MINSOL,SOL,2021,0.9382
RE1,S21,MINSOL,SOL,2022,0.9382
RE1,S21,MINSOL,SOL,2023,0.9382
RE1,S21,MINSOL,SOL,2024,0.9382
RE1,S21,MINSOL,SOL,2025,0.9382
RE1,S21,MINSOL,SOL,2026,0.9382
RE1,S21,MINSOL,SOL,2027,0.9382
RE1,S21,MINSOL,SOL,2028,0.9382
RE1,S21,MINSOL,SOL,2029,0.9382
RE1,S21,MINSOL,SOL,2030,0.9382
RE1,S21,MINSOL,SOL,2031,0.9382
RE1,S21,MINSOL,SOL,2032,0.9382
RE1,S21,MINSOL,SOL,2033,0.9382
RE1,S21,MINSOL,SOL,2034,0.9382
RE1,S21,MINSOL,SOL,2035,0.9382
RE1,S21,MINWND,WND,2020,1.3403
RE1,S21,MINWND,WND,2021,1.3403
RE1,S21,MINWND,WND,2022,1.3403
RE1,S21,MINWND,WND,2023,1.3403
RE1,S21,MINWND,WND,2024,1.3403
RE1,S21,MINWND,WND,2025,1.3403
RE1,S21,MINWND,WND,2026,1.3403
RE1,S21,MINWND,WND,2027,2.2559
RE1,S21,MINWND,WND,2028,3.4109
RE1,S21,MINWND,WND,2029,4.5659
RE1,S21,MINWND,WND,2030,11.1687
RE1,S21,MINWND,WND,2031,11.5011
RE1,S21,MINWND,WND,2032,11.8336
RE1,S21,MINWND,WND,2033,12.2768
RE1,S21,MINWND,WND,2034,12.6093
RE1,S21,MINWND,WND,2035,13.0525
RE1,S21,PWRCOA,ELC001,2020,14.841
RE1,S21,PWRCOA,ELC001,2021,15.435
RE1,S21,PWRCOA,ELC001,2022,15.831
RE1,S21,PWRCOA,ELC001,2023,16.425
RE1,S21,PWRCOA,ELC001,2024,16.821
RE1,S21,PWRCOA,ELC001,2025,16.0747
RE1,S21,PWRCOA,ELC001,2026,16.6687
RE1,S21,PWRCOA,ELC001,2027,16.3471
RE1,S21,PWRCOA,ELC001,2028,15.7861
RE1,S21,PWRCOA,ELC001,2029,15.2251
RE1,S21,PWRCOA,ELC001,2030,9.2163
RE1,S21,PWRCOA,ELC001,2031,9.4779
RE1,S21,PWRCOA,ELC001,2032,9.7394
RE1,S21,PWRCOA,ELC001,2033,10.0882
RE1,S21,PWRCOA,ELC001,2034,10.3497
RE1,S21,PWRCOA,ELC001,2035,10.6984
RE1,S21,PWRGAS,ELC001,2020,0.0
RE1,S21,PWRGAS,ELC001,2021,0.0
RE1,S21,PWRGAS,ELC001,2022,0.0
RE1,S21,PWRGAS,ELC001,2023,0.0
RE1,S21,PWRGAS,ELC001,2024,0.0
RE1,S21,PWRGAS,ELC001,2025,0.0
RE1,S21,PWRGAS,ELC001,2026,0.0
RE1,S21,PWRGAS,ELC001,2027,0.0
RE1,S21,PWRGAS,ELC001,2028,0.0
RE1,S21,PWRGAS,ELC001,2029,0.0
RE1,S21,PWRGAS,ELC001,2030,0.0
RE1,S21,PWRGAS,ELC001,2031,0.0
RE1,S21,PWRGAS,ELC001,2032,0.0
RE1,S21,PWRGAS,ELC001,2033,0.0
RE1,S21,PWRGAS,ELC001,2034,0.0
RE1,S21,PWRGAS,ELC001,2035,0.0
RE1,S21,PWRHYD,ELC001,2020,2.6806
RE1,S21,PWRHYD,ELC001,2021,2.6806
RE1,S21,PWRHYD,ELC001,2022,2.6806
RE1,S21,PWRHYD,ELC001,2023,2.6806
RE1,S21,PWRHYD,ELC001,2024,2.6806
RE1,S21,PWRHYD,ELC001,2025,4.0208
RE1,S21,PWRHYD,ELC001,2026,4.0208
RE1,S21,PWRHYD,ELC001,2027,4.0208
RE1,S21,PWRHYD,ELC001,2028,4.0208
RE1,S21,PWRHYD,ELC001,2029,4.0208
RE1,S21,PWRHYD,ELC001,2030,4.0208
RE1,S21,PWRHYD,ELC001,2031,4.0208
RE1,S21,PWRHYD,ELC001,2032,4.0208
RE1,S21,PWRHYD,ELC001,2033,4.0208
RE1,S21,PWRHYD,ELC001,2034,4.0208
RE1,S21,PWRHYD,ELC001,2035,4.0208
RE1,S21,PWRSOL,ELC001,2020,0.9382
RE1,S21,PWRSOL,ELC001,2021,0.9382
RE1,S21,PWRSOL,ELC001,2022,0.9382
RE1,S21,PWRSOL,ELC001,2023,0.9382
RE1,S21,PWRSOL,ELC001,2024,0.9382
RE1,S21,PWRSOL,ELC001,2025,0.9382
RE1,S21,PWRSOL,ELC001,2026,0.9382
RE1,S21,PWRSOL,ELC001,2027,0.9382
RE1,S21,PWRSOL,ELC001,2028,0.9382
RE1,S21,PWRSOL,ELC001,2029,0.9382
RE1,S21,PWRSOL,ELC001,2030,0.9382
RE1,S21,PWRSOL,ELC001,2031,0.9382
RE1,S21,PWRSOL,ELC001,2032,0.9382
RE1,S21,PWRSOL,ELC001,2033,0.9382
RE1,S21,PWRSOL,ELC001,2034,0.9382
RE1,S21,PWRSOL,ELC001,2035,0.9382
RE1,S21,PWRTRN,ELC002,2020,18.0
RE1,S21,PWRTRN,ELC002,2021,18.54
RE1,S21,PWRTRN,ELC002,2022,18.9
RE1,S21,PWRTRN,ELC002,2023,19.44
RE1,S21,PWRTRN,ELC002,2024,19.8
RE1,S21,PWRTRN,ELC002,2025,20.34
RE1,S21,PWRTRN,ELC002,2026,20.88
RE1,S21,PWRTRN,ELC002,2027,21.42
RE1,S21,PWRTRN,ELC002,2028,21.96
RE1,S21,PWRTRN,ELC002,2029,22.5
RE1,S21,PWRTRN,ELC002,2030,23.04
RE1,S21,PWRTRN,ELC002,2031,23.58
RE1,S21,PWRTRN,ELC002,2032,24.12
